Date,LV_BULL,HV_BULL,HV_BEAR,LV_BEAR
2013-01-02,7.538182921136475e-10,0.9975266479492825,0.0020956712465889276,0.0003776800503034232
2013-01-03,6.334807738686071e-10,0.9996065198230873,0.00010422120411609237,0.00028925833944787733
2013-01-04,6.657153705489103e-09,0.9998343095542548,2.8462314454241174e-06,0.000162837557243092
2013-01-07,1.249688688664892e-07,0.9975288854743012,9.046122850473525e-08,0.002470899096010686
2013-01-08,6.447749892278133e-08,0.9898607870939341,2.539463453907034e-07,0.010138894482428223
2013-01-09,3.99451387680714e-09,0.9967591231614806,6.705505157387297e-07,0.0032402022931079843
2013-01-10,6.119908508753864e-09,0.9996478410780366,1.705469486435992e-07,0.00035198225530227496
2013-01-11,4.1051124948009056e-08,0.9982802255487415,2.6199206295347036e-08,0.0017197072008452187
2013-01-14,1.192278849077247e-07,0.9950212684723546,1.3032581126843766e-07,0.004978481973957453
2013-01-15,2.0673792987524125e-07,0.9940287312729826,3.621863372857979e-07,0.00597069980265574
2013-01-16,6.237803844585286e-08,0.9915834893122839,4.6361454136423355e-07,0.008415984695344011
2013-01-17,5.9554202430332194e-08,0.9990553969223401,3.349838928638215e-07,0.0009442085391167035
2013-01-18,2.734794236389811e-07,0.9986736244892016,4.581262124392518e-08,0.001326056218765742
2013-01-22,2.032832290837829e-05,0.9994764001993641,5.165390999834016e-08,0.0005032198238133046
2013-01-23,0.0031852805543743745,0.9951294742329749,2.5886992791356945e-08,0.0016852193254080496
2013-01-24,0.02230376598403441,0.9737011793063327,9.936448632779122e-08,0.003994955345272981
2013-01-25,0.07671433917534744,0.9225509709523152,1.2272067230342616e-07,0.0007345671520737368
2013-01-28,0.3645529642834542,0.6323147819913533,2.252062152905494e-08,0.00313223120460231
2013-01-29,0.7586551563794665,0.2410882848325323,2.9982671880394834e-09,0.00025655578968421505
2013-01-30,0.9948938857919902,0.004898515106655243,1.356795597055815e-12,0.00020759909975383767
2013-01-31,0.99999848278118,7.351550194921174e-07,8.643854294132737e-12,7.820553479097562e-07
2013-02-01,0.9999999716692405,6.009503403775873e-09,2.1618781118455195e-15,2.2321364857653555e-08
2013-02-04,0.999989506739924,9.570679823021438e-13,8.010919608622339e-15,1.04932590723345e-05
2013-02-05,0.9999993865041751,4.503130412473434e-07,2.34201871336754e-12,1.6318032192578738e-07
2013-02-06,0.9999996986116911,8.941688929699824e-09,1.479865170066823e-14,2.924462980518407e-07
2013-02-07,0.9999993546618761,3.846638101882072e-09,7.694390574750067e-14,6.414917124064605e-07
2013-02-08,0.9999998366784117,3.0571219537844696e-08,9.03570320219938e-14,1.3275039186943475e-07
2013-02-11,0.9999996863335164,2.796460253588618e-09,1.8859157159783453e-14,3.108700325526165e-07
2013-02-12,0.9999997502009449,7.950512853155164e-09,3.6001931702158255e-14,2.418481997263745e-07
2013-02-13,0.9999997059294833,4.9869265019589175e-09,2.4738023738880095e-14,2.890831557949119e-07
2013-02-14,0.9999996967144857,5.461114334585768e-09,1.3185689196096573e-14,2.978241305099248e-07
2013-02-15,0.9999994316851166,2.507661153662635e-09,1.7440936802761677e-13,5.658067571787427e-07
2013-02-19,0.9999913647998198,5.6086456466516005e-08,2.788599649069956e-14,8.579113444730639e-06
2013-02-20,0.9909615229968883,1.4693454733933919e-10,1.6393184629727687e-12,0.009038476854533042
2013-02-21,0.973219275598103,4.2635211568818435e-06,1.2054374003515653e-07,0.026776340336622146
2013-02-22,0.9551815601894191,0.004275385387286713,3.8173518402987505e-08,0.04054301624975465
2013-02-25,0.0007768198225692991,8.640713560704867e-08,2.200387921627653e-07,0.9992228737314877
2013-02-26,1.0926905998150417e-05,0.35726175299794233,0.00013469514823788952,0.6425926249481483
2013-02-27,4.2748715492130774e-06,0.9861149149003642,3.561070151426147e-05,0.013845199526725359
2013-02-28,2.179261141696891e-06,0.991576922898613,1.7814424829261894e-06,0.008419116397468765
2013-03-01,4.6860024055308115e-07,0.9978322224922256,3.856380040657349e-07,0.0021669232697267243
2013-03-04,6.619982823571013e-07,0.9993104508003628,9.085626194176834e-08,0.0006887963450886387
2013-03-05,8.517332189736364e-06,0.9997930377068361,4.806290203961771e-08,0.00019839689789977045
2013-03-06,0.00013619581890156435,0.9991135449272537,1.2399726559689296e-08,0.0007502468540562338
2013-03-07,0.0006646605623837304,0.9982201543457221,3.94780146808348e-08,0.001115145614273602
2013-03-08,0.0023914304880037285,0.9969395075477872,5.446462931615646e-08,0.0006690074999711734
2013-03-11,0.010107514278147687,0.9891195886741437,3.370654423196354e-08,0.0007728633409244063
2013-03-12,0.04197815115639871,0.9497840158213513,5.990139108003927e-08,0.008237773120743953
2013-03-13,0.07535892338167871,0.9187454472987918,4.539753057435796e-07,0.00589517534445094
2013-03-14,0.1280101273406176,0.8598014426534973,7.255012359217772e-08,0.012188357455820226
2013-03-15,0.32591056643583094,0.29892426346202644,2.8430943096736407e-08,0.37516514167118337
2013-03-18,0.4197375564858313,0.06850616850781627,3.0237188071161868e-06,0.5117532512874331
2013-03-19,0.47610559264881563,0.07861039140548472,2.2371798140528705e-05,0.445261644147519
2013-03-20,0.6009539112700025,0.26837686141773215,2.033773097874101e-06,0.13066719353955517
2013-03-21,0.8250245123872337,0.017167890767176393,4.776275304521279e-06,0.1578028205707282
2013-03-22,0.8749028111089049,0.12083567608172797,3.0094402450040676e-08,0.004261482714924392
2013-03-25,0.9993351867215116,0.00043643576361332366,6.8234931509000215e-09,0.0002283706911649696
2013-03-26,0.9999438315639835,5.514769227404699e-05,6.673508452482356e-11,1.0206768489754678e-06
2013-03-27,0.9999990457695281,5.815885916937118e-07,4.999929502631522e-13,3.726414671978619e-07
2013-03-28,0.9999997691202491,2.624644844503047e-08,1.5886609411672602e-14,2.0463285971877431e-07
2013-04-01,0.9999985814757621,1.3551191553791058e-09,6.055166990397024e-14,1.4171688184675738e-06
2013-04-02,0.9999996445922711,7.162908201582274e-08,6.8358737018428245e-15,2.837789981139824e-07
2013-04-03,0.999977686562235,1.398110832057831e-10,1.396856037559873e-13,2.231329803436731e-05
2013-04-04,0.999997783886738,8.890459887463167e-07,1.7142139758032638e-12,1.3270653657659103e-06
2013-04-05,0.9999919841087144,1.3565054952028549e-08,2.1984303728765064e-12,8.00232434839808e-06
2013-04-08,0.999997949874624,9.247620289405807e-07,4.9030439366388413e-11,1.125314049217944e-06
2013-04-09,0.9999939754324748,6.203112176509941e-07,7.044866238804174e-11,5.404185717631483e-06
2013-04-10,0.9999851398592003,5.312137683236189e-06,1.3058168909469398e-09,9.546696888423397e-06
2013-04-11,0.9998571381204958,1.3141567457444247e-05,8.815714430519172e-10,0.00012971943020503258
2013-04-12,0.9835022813823265,3.043033244614882e-05,5.733849653084976e-11,0.016467288227476246
2013-04-15,0.0001661712430299967,5.206311790059403e-10,2.3710015750367284e-08,0.9998338045265449
2013-04-16,6.814224157898345e-05,0.19741937146857974,1.7660887856386586e-07,0.802512309681325
2013-04-17,4.2013843028551815e-07,8.017855014479638e-05,8.256350844944346e-07,0.9999185756760519
2013-04-18,7.2512542940987304e-09,0.0010499943077229153,6.251735544958993e-05,0.9988874810860021
2013-04-19,5.876350291128984e-08,0.7340932808548504,0.00011284647688120846,0.2657938139049668
2013-04-22,1.0263936741193381e-08,0.9783664877455365,1.6743931845874917e-05,0.02161675805903681
2013-04-23,7.240537965929779e-09,0.9996527657688535,1.3911664167406363e-06,0.00034583582392586103
2013-04-24,1.4439876649593423e-08,0.9991180311432338,3.960364849287618e-08,0.0008819148129080675
2013-04-25,6.303396421890663e-08,0.999459564473329,3.7933694205339986e-08,0.00054033455934323
2013-04-26,2.6196628485114946e-08,0.996393857338386,3.5474471979621475e-08,0.0036060809901070075
2013-04-29,7.796822434620908e-08,0.9994831050204307,1.4812862040200177e-07,0.000516668882672962
2013-04-30,4.279474170262392e-06,0.9952704933900995,2.2866669693266354e-08,0.00472520426889102
2013-05-01,3.693481600168372e-07,0.8076174903730216,4.3068339615239057e-07,0.192381709595301
2013-05-02,2.4323378002628487e-09,0.9954285245296597,8.45126552264194e-06,0.0045630217723791845
2013-05-03,1.693203550458567e-09,0.9998481118465471,4.782992971997595e-07,0.00015140816062697977
2013-05-06,2.3631947087848168e-09,0.9996456581308292,1.7250947159557565e-08,0.0003543222550247428
2013-05-07,2.058380881600849e-09,0.9997649784378109,1.921952665686986e-08,0.00023500028443199471
2013-05-08,8.967358545282826e-08,0.9997282344460537,1.2143092394592015e-08,0.00027166373752283914
2013-05-09,1.6466010084783396e-05,0.9964649511148953,1.824987540162109e-08,0.0035185646249396886
2013-05-10,0.001998812234883818,0.9970627379788832,8.663675164752157e-08,0.0009383631492639997
2013-05-13,0.4379728152897614,0.5599612534032453,3.8710605883709995e-08,0.002065892596442943
2013-05-14,0.6710202263316749,0.3289329971738692,1.6441295202142116e-08,4.676005275670123e-05
2013-05-15,0.9685221251078081,0.031472785931545344,1.1287325736716274e-11,5.088949599265538e-06
2013-05-16,0.9999351640054663,6.012616261574081e-05,6.0428766115506255e-12,4.7098255651842564e-06
2013-05-17,0.9999950877174941,4.788987431156562e-06,4.8501264641741825e-12,1.2329024230267853e-07
2013-05-20,0.9999995213685233,9.267456925342299e-08,5.434473217231039e-14,3.859570775149691e-07
2013-05-21,0.999999720557792,1.5987037705650226e-08,4.850773605643128e-15,2.634554947064425e-07
2013-05-22,0.9999913401127091,4.5503910361562e-10,1.865085980476846e-14,8.659432004169255e-06
2013-05-23,0.9999908005325108,7.511391437412778e-08,1.7521099403837696e-12,9.124351954575104e-06
2013-05-24,0.9999937281551186,1.4023043444544236e-07,1.0018168947192183e-11,6.131604495421765e-06
2013-05-28,0.999997844668136,5.377779100804982e-07,6.007245987816401e-13,1.6175536276951633e-06
2013-05-29,0.9998329529757796,7.802168900112295e-09,6.214555066420975e-12,0.00016703921569179232
2013-05-30,0.9988500070712691,1.01533209709342e-05,1.6716692690710987e-11,0.0011398395907313765
2013-05-31,0.8597060646709866,7.420440106977611e-10,3.90473877579352e-10,0.14029393419635208
2013-06-03,0.8508276567283521,0.002793589057741943,4.462204350311644e-08,0.14637870959175023
2013-06-04,0.6395286830198721,0.00014059036362161785,7.088659535547081e-08,0.3603306557300159
2013-06-05,0.015166098222369986,4.4718472447997376e-07,4.1894936453586354e-06,0.9848292650988754
2013-06-06,0.013637529365937394,0.41821215230792286,0.00017269412142602056,0.5679776242049135
2013-06-07,0.013737211140129504,0.9573009786890057,3.679312815858814e-05,0.028925017042631642
2013-06-10,0.014309976324111727,0.9019877036827725,3.635850576365239e-08,0.08370228363437641
2013-06-11,0.001730067235146383,0.01815098622249495,7.817091993764269e-08,0.9801188683716199
2013-06-12,8.943502966638589e-06,0.003191230140842858,4.119567951031763e-05,0.9967586306762415
2013-06-13,1.3528485371790487e-05,0.8900949887605181,7.130816058594591e-05,0.10982017459362438
2013-06-14,2.8653069592738456e-06,0.8609197611899604,1.644973331172518e-05,0.1390609237701576
2013-06-17,5.065613987365021e-06,0.9936642151587934,5.931738649920249e-06,0.006324787488169032
2013-06-18,7.423902560915941e-05,0.991078960466508,5.9257447779837246e-09,0.008846794582272555
2013-06-19,3.955246272358148e-05,0.018556628558786523,3.4218101361014795e-10,0.9814038186364903
2013-06-20,1.3185186771593562e-12,3.1061798166113336e-10,1.4060663188821316e-06,0.9999985936220468
2013-06-21,8.586350746409916e-11,5.054963493986797e-06,3.0156919001363714e-05,0.9999647880319105
2013-06-24,1.2068504069002059e-12,2.2687182160569784e-07,0.00024593796525422307,0.999753835161838
2013-06-25,9.321345611249621e-11,0.2097033625030659,0.0008981544819954459,0.7893984829220333
2013-06-26,1.2609977834653542e-11,0.9758529297787832,0.00020599370817544823,0.02394107650005458
2013-06-27,1.7832091322564356e-10,0.9993204997986936,1.4103912601897847e-05,0.0006653961102475549
2013-06-28,2.9812390626528144e-10,0.9930247873690827,1.4064607777711802e-06,0.0069738058716081385
2013-07-01,3.5746709939552584e-10,0.999256604607488,8.068285964818789e-07,0.0007425882065444989
2013-07-02,1.0572972175195253e-09,0.9972096481306094,1.6003005013850988e-07,0.0027901907818259205
2013-07-03,2.4919409968032753e-10,0.9963796437874793,3.279223659851913e-07,0.0036200280411932692
2013-07-05,3.4358250563555614e-11,0.9998290350391964,3.3524536222078575e-07,0.00017062968153765476
2013-07-08,4.894502008391315e-11,0.9998564934665621,2.2706093728095064e-08,0.00014348377829140547
2013-07-09,1.0676771157761218e-10,0.9999114684861946,1.791663856399268e-08,8.851349032161396e-05
2013-07-10,8.659607694456323e-11,0.9995696721472362,7.174858249806544e-09,0.00043032059086018146
2013-07-11,5.8077180023787034e-11,0.9999512855107866,1.4151184118194483e-07,4.8572919359026166e-05
2013-07-12,9.195522816324194e-10,0.9997326043928979,7.675970844221331e-09,0.00026738701193441706
2013-07-15,2.3184399922542344e-08,0.9997260628179723,1.578846051998914e-08,0.00027389820900657687
2013-07-16,1.1964891652694693e-07,0.9952758126746314,2.2626140488986263e-08,0.0047240450504295
2013-07-17,1.941365513606595e-05,0.9983221971253228,2.2623842275339066e-07,0.001658162980822375
2013-07-18,0.007320243406354738,0.9924142453837704,7.643912913536997e-09,0.0002655035658499378
2013-07-19,0.884197917798867,0.11566583156857045,8.619596078094987e-10,0.00013624977090822865
2013-07-22,0.9906947766969817,0.00929147763258937,7.319289321574005e-12,1.3745663379638503e-05
2013-07-23,0.9999833188230492,1.5351121023778732e-05,1.2417658436136215e-13,1.3300561459468188e-06
2013-07-24,0.9999980530984283,1.285171148054799e-08,8.261178295443357e-14,1.9340500287732215e-06
2013-07-25,0.9999996574998153,2.100678773654035e-08,9.06775305362197e-14,3.214931231688252e-07
2013-07-26,0.9999996992656176,2.9656754108645907e-09,2.100862396124186e-15,2.977689921785605e-07
2013-07-29,0.9999989919638743,3.8926842053035816e-10,6.245287913775145e-15,1.0076470678213518e-06
2013-07-30,0.9999994712635759,3.998402285088825e-09,2.924159554869723e-14,5.247381266519755e-07
2013-07-31,0.9999996170837044,2.7164887880586793e-09,1.5694958987396695e-13,3.801993648349907e-07
2013-08-01,0.9999999112988046,2.0862820252755318e-08,1.5038914594723928e-13,6.783842125399369e-08
2013-08-02,0.9999999094152413,1.973823530944375e-09,3.909472849051547e-15,8.861110398308239e-08
2013-08-05,0.9999997796885751,6.193409650266832e-10,3.474211102804845e-16,2.196918343665117e-07
2013-08-06,0.9999982477071971,1.7578414150107876e-10,2.3262937208320032e-15,1.7521168543687317e-06
2013-08-07,0.9999976054506553,3.31435852814719e-09,6.016940783121964e-14,2.391234757823702e-06
2013-08-08,0.9999998917292091,9.799340806827185e-09,1.3324377554874229e-14,9.847149690561551e-08
2013-08-09,0.9999995541084984,9.049823586800166e-11,9.588487831795666e-16,4.4580144117328814e-07
2013-08-12,0.9999996654742622,6.447739974445173e-10,1.3203471373024385e-14,3.3388051714758347e-07
2013-08-13,0.9999999057354261,1.3845167520531015e-09,7.243618514887949e-16,9.287964984925342e-08
2013-08-14,0.9999886872313778,3.0205557052798446e-11,6.113074978223139e-17,1.1312738417047873e-05
2013-08-15,0.9987981671086895,5.898186173103555e-12,2.5762391411804596e-13,0.0012018328854622676
2013-08-16,0.9993625507809918,6.740995684681919e-07,1.1275825646491217e-10,0.0006367750067805034
2013-08-19,0.9995331095167629,1.3681555994023785e-07,8.228403021540745e-10,0.00046675284483387036
2013-08-20,0.9999823657317012,5.041417337569981e-06,2.0888807905120114e-11,1.2592829642712849e-05
2013-08-21,0.999973988782551,2.5399672890966413e-08,3.0263119530727597e-11,2.598578757329637e-05
2013-08-22,0.9999972440556808,1.7072530398634639e-06,4.79188231376822e-11,1.0486436736661731e-06
2013-08-23,0.9999968690684811,2.66531962731958e-07,9.691980662678982e-13,2.864398817554996e-06
2013-08-26,0.9996404120451142,7.144190422008937e-08,6.582248692013166e-13,0.00035951651247376936
2013-08-27,0.9864381657310926,3.252459078271113e-09,8.469629931862077e-10,0.013561830169753172
2013-08-28,0.9935179424476756,0.0016833624801366747,8.436741163002243e-08,0.004798610704399415
2013-08-29,0.9991716012712998,0.0004901757521689031,7.84118588206957e-09,0.00033821513554693294
2013-08-30,0.9998521067370113,2.921123790193633e-05,1.0070753667247225e-08,0.00011867195443186221
2013-09-03,0.9998755019321792,6.894657467594628e-05,1.1119473140527342e-08,5.554037360277621e-05
2013-09-04,0.9998516528454329,0.00010643893769769778,4.7923298224590605e-09,4.190342458941177e-05
2013-09-05,0.9997076455969297,0.00013336957882158397,3.0731451020046263e-09,0.00015898175137604015
2013-09-06,0.9990986096342804,0.0002686685135808537,1.416905106436128e-08,0.0006327076830223034
2013-09-09,0.9988525335368641,0.0008879917264416376,5.929925257385045e-08,0.00025941543732764814
2013-09-10,0.9988066775638593,0.0011232106414220209,2.326727426472946e-08,7.008852718351753e-05
2013-09-11,0.9989347490310027,0.0010494797826189957,2.28993777393662e-09,1.57688963227476e-05
2013-09-12,0.9994938241958656,0.0004861643908384404,2.296145691201093e-10,2.0011183709931848e-05
2013-09-13,0.9998828137287807,0.00011287432307680929,3.311376577497899e-10,4.311617013262277e-06
2013-09-16,0.9999554436003087,4.22309173877126e-05,9.379027859769231e-11,2.325388334808175e-06
2013-09-17,0.9999805100468002,1.6661662881240054e-05,1.0243326261722595e-10,2.8281882984996423e-06
2013-09-18,0.9999872133174771,1.1858610465555347e-05,8.460205471015865e-11,9.279872429419486e-07
2013-09-19,0.999992348324838,1.5418600996568965e-06,2.1201313158296442e-13,6.109814817441354e-06
2013-09-20,0.9995515127624445,1.6744251813754358e-08,3.6277122543317116e-12,0.00044847048932155373
